Record Creation ,Frequent Flier Number,Join Date,First Name,Last Name,Inquiry Type,Most Recent Flight #,Lounge Used?,Departing Airport,Arrival Airport,Planned Snack?,Additional Snack?,# of Included Checked Bags,Total # of Checked Bags,Flight Delayed?
2023-07-14,1486974027.0,,SARA,,0,Z02624276,True,11,6,1,1,10.0,16.0,1
2023-03-23,1486974027.0,,SARA,dominguez,1,M59547866,True,5,7,0,0,,20.0,0
2022-03-04,1486974027.0,1992-08-03,SARA,dominguez,0,A16661703,False,6,9,1,0,,22.0,1
2021-05-01,475808354.0,1996-04-25,sarah,Gomez,4,,False,4,8,0,0,,19.0,0
2021-01-31,475808354.0,,sarah,Gomez,1,M56112920,True,9,3,0,1,0.0,19.0,0
2023-08-24,475808354.0,,sarah,Gomez,2,H13939372,False,7,0,1,1,13.0,9.0,0
2023-09-18,475808354.0,,SARAH,Gomez,0,L71959094,True,4,8,0,0,,,0
2023-06-13,Unknown,1996-04-25,sarah,,3,,False,3,7,1,1,12.0,,1
2021-12-13,2249167253.0,,KELSEY,Frank,3,K84693652,False,5,6,1,1,0.0,12.0,0
2022-04-02,2249167253.0,,kelsey,Frank,3,F56994367,False,5,2,0,0,9.0,19.0,1
2021-01-23,2249167253.0,,kelsey,Frank,0,C14650357,True,2,6,0,1,,5.0,1
2024-04-13,7851012381.0,2016-03-25,jennifer,mcclain,0,A56050651,True,6,5,0,1,,9.0,1
2021-01-01,7851012381.0,,jennifer,mcclain,3,B67547113,False,8,11,1,1,11.0,8.0,1
2021-01-08,7851012381.0,2016-03-25,JENNIFER,,1,X98181661,False,4,3,1,0,,8.0,1
2023-03-20,7851012381.0,2016-03-25,jennifer,mcclain,3,Y48792191,True,3,7,1,1,7.0,15.0,1
2024-03-21,7851012381.0,,jennifer,Mcclain,1,B38228987,False,1,4,2,1,,21.0,1
2022-09-02,9616788071.0,2007-10-27,CHRISTINE,Harris,1,O80660670,False,2,7,0,0,8.0,9.0,1
2021-11-19,9616788071.0,,CHRISTINE,harris,1,U50840111,True,7,8,0,1,9.0,21.0,1
2021-04-09,9616788071.0,,CHRISTINE,Harris,2,D44255618,True,5,3,1,0,3.0,22.0,0
2024-04-07,9616788071.0,2007-10-27,CHRISTINE,harris,2,Q85312169,False,2,3,2,0,,2.0,0
2024-05-12,9616788071.0,,CHRISTINE,Harris,3,A02984774,True,10,5,0,1,2.0,8.0,1
2021-06-29,2069487936.0,,JUAN,Andrews,2,E81295274,True,6,10,0,1,4.0,10.0,0
2023-08-19,2069487936.0,1997-08-28,juan,Andrews,1,V04632543,True,0,4,1,1,0.0,7.0,0
2022-03-27,2069487936.0,1997-08-28,,Andrews,0,A72917134,True,0,6,0,1,11.0,2.0,0
2021-07-21,4414502007.0,1990-10-06,LUKE,Johnson,3,E90903792,False,11,1,1,1,0.0,14.0,0
2021-07-03,4414502007.0,,luke,Johnson,3,V42129874,True,0,6,1,1,8.0,4.0,0
2024-08-13,4414502007.0,1990-10-06,luke,johnson,2,J61565198,False,3,5,0,0,0.0,13.0,1
2021-03-23,4414502007.0,,luke,Johnson,0,T77932173,True,3,5,0,1,0.0,2.0,0
2024-09-01,4414502007.0,,LUKE,johnson,1,H30458273,True,2,3,0,1,,12.0,1
2024-01-05,4414502007.0,1990-10-06,luke,Johnson,0,K62288753,False,6,3,1,1,,3.0,0
2022-08-15,4414502007.0,1990-10-06,,johnson,3,W17631589,True,5,9,1,1,3.0,4.0,1
2021-10-03,4414502007.0,,LUKE,Johnson,3,U35592683,False,5,1,1,1,1.0,20.0,0
2023-04-10,4414502007.0,,LUKE,Johnson,0,D57213261,False,9,7,1,1,,19.0,0
2023-07-29,4414502007.0,,LUKE,Johnson,2,O26973397,True,4,7,0,1,4.0,7.0,1
2021-11-21,312488816.0,1988-03-02,james,hughes,3,C57750630,True,7,10,0,0,0.0,8.0,0
2021-09-01,312488816.0,,JAMES,Hughes,0,B31320177,True,4,9,0,0,0.0,2.0,1
2024-06-28,312488816.0,,JAMES,hughes,0,U84322737,False,8,3,2,1,2.0,3.0,0
2022-07-21,557924382.0,,steven,,1,,False,1,10,1,0,,2.0,0
2024-05-12,557924382.0,2023-09-19,STEVEN,Miller,0,L08488190,False,9,8,1,0,6.0,19.0,0
2022-09-03,Unknown,,steven,Miller,0,Z78272427,True,4,9,1,0,1.0,10.0,0
2023-09-28,9714356934.0,2018-04-11,JESSICA,,4,M77304906,True,11,11,0,1,0.0,13.0,1
2022-07-03,9714356934.0,2018-04-11,jessica,miller,2,M42781978,False,7,6,1,1,11.0,9.0,1
2021-11-27,9714356934.0,,JESSICA,miller,2,D01667047,False,3,4,0,1,,18.0,0
2022-04-08,9714356934.0,,jessica,miller,0,I50027740,False,0,5,0,0,7.0,17.0,1
2021-03-02,9714356934.0,,JESSICA,Miller,2,B26600563,False,6,3,0,0,,22.0,0
2022-11-24,7341993950.0,,,blankenship,2,D83266849,True,9,2,0,2,2.0,7.0,0
2022-03-10,7341993950.0,,KATIE,blankenship,1,H08662109,False,6,10,1,1,13.0,,1
2021-11-26,7341993950.0,,KATIE,blankenship,1,L41158863,False,4,8,0,0,11.0,13.0,1
2021-08-20,1072187017.0,,rebecca,brooks,2,D69655581,False,0,7,1,1,6.0,2.0,0
2022-01-15,1072187017.0,,rebecca,brooks,0,C11858706,False,11,5,0,1,0.0,5.0,1
2022-02-23,1072187017.0,,rebecca,brooks,0,L94450105,False,0,3,1,1,,1.0,0
2022-07-11,1072187017.0,,REBECCA,brooks,3,G06911486,True,2,6,0,0,,9.0,0
2023-05-23,1072187017.0,2013-08-15,rebecca,brooks,1,,False,10,6,1,1,2.0,4.0,0
2021-04-30,5449533070.0,,GABRIEL,preston,0,F93004309,False,4,7,0,0,0.0,2.0,1
2023-07-13,5449533070.0,,gabriel,preston,2,S71571816,True,0,6,1,1,2.0,12.0,0
2023-07-30,5449533070.0,,gabriel,preston,1,G81061760,True,6,3,1,0,0.0,6.0,1
2024-10-13,5449533070.0,,gabriel,Preston,1,H66109678,False,5,6,0,1,,16.0,1
2022-11-08,9421021216.0,,MELISSA,taylor,0,F88651366,True,3,4,1,1,1.0,12.0,1
2024-10-05,9421021216.0,2014-05-28,melissa,taylor,1,O55909591,True,0,3,1,1,0.0,15.0,1
2021-06-02,9421021216.0,,melissa,Taylor,1,,True,8,3,1,0,0.0,5.0,1
2024-01-08,9421021216.0,,melissa,Taylor,1,U21586366,True,7,0,0,1,3.0,6.0,0
2023-10-27,Unknown,,melissa,Taylor,0,D08901676,False,1,4,1,0,1.0,5.0,1
2021-12-24,9421021216.0,,MELISSA,taylor,3,M53157501,True,3,4,0,0,11.0,1.0,0
2022-04-07,9421021216.0,2014-05-28,melissa,taylor,1,F07839451,False,6,9,1,1,0.0,7.0,0
2022-08-29,9421021216.0,,MELISSA,taylor,1,R56294868,False,4,5,1,1,1.0,2.0,0
2021-12-16,9421021216.0,,melissa,Taylor,1,D79045911,False,7,5,1,1,0.0,9.0,0
2023-10-20,9421021216.0,2014-05-28,MELISSA,Taylor,1,B04342638,True,8,2,0,1,,18.0,0
2023-10-22,1656192476.0,2016-12-27,MICHAEL,Cole,0,M26752391,False,1,4,0,1,10.0,18.0,1
2023-04-27,1656192476.0,2016-12-27,michael,Cole,2,P74273603,False,9,0,0,1,0.0,,0
2023-12-12,1656192476.0,,michael,cole,3,F42733320,True,4,7,1,1,,6.0,0
2023-10-15,1656192476.0,2016-12-27,MICHAEL,Cole,3,P54814064,True,3,7,0,1,0.0,3.0,0
2021-08-23,1656192476.0,,MICHAEL,Cole,0,X48114852,True,11,3,0,0,6.0,,0
2024-07-15,3505665771.0,,ANGELA,Martin,3,V49515486,False,1,5,2,0,0.0,13.0,1
2021-12-14,Unknown,,angela,martin,1,C03368692,True,3,4,1,1,4.0,13.0,0
2022-04-21,3505665771.0,1999-08-24,angela,martin,3,M25797773,True,3,2,1,0,0.0,4.0,0
2021-07-06,3505665771.0,1999-08-24,ANGELA,Martin,3,J25957400,False,1,0,2,0,1.0,10.0,0
2022-10-02,3505665771.0,,ANGELA,Martin,0,N06639198,False,6,9,0,1,8.0,8.0,0
2022-05-10,7118755354.0,,gregory,jensen,0,R92409851,True,6,1,0,0,1.0,5.0,1
2023-03-04,Unknown,1999-07-11,gregory,Jensen,2,L46014018,True,2,3,1,1,3.0,7.0,0
2023-07-26,7118755354.0,1999-07-11,,jensen,2,F10960325,False,0,6,0,1,9.0,4.0,0
2022-04-04,1874254392.0,,melissa,Miller,0,Z71825835,True,3,9,1,1,0.0,12.0,1
2024-04-11,1874254392.0,,MELISSA,miller,1,Z01058180,False,6,4,1,1,,8.0,1
2023-12-05,Unknown,,melissa,miller,3,M88399831,True,10,4,0,1,,5.0,0
2021-10-12,1874254392.0,1991-06-29,MELISSA,Miller,0,S36072010,False,4,2,0,0,7.0,6.0,1
2024-02-25,1874254392.0,,melissa,Miller,1,U59005977,True,3,9,1,1,,15.0,1
2023-04-15,1874254392.0,,melissa,Miller,0,T33130123,True,5,2,0,0,9.0,5.0,1
2021-11-14,1874254392.0,1991-06-29,MELISSA,miller,1,,True,2,6,1,1,1.0,9.0,0
2024-05-11,1874254392.0,,melissa,miller,3,J49896318,True,7,0,0,0,0.0,8.0,1
2023-08-11,1874254392.0,,melissa,Miller,1,F78204630,False,9,6,0,1,11.0,14.0,0
2023-12-25,1874254392.0,,melissa,miller,0,L53892939,False,9,3,1,1,4.0,24.0,1
2023-03-13,9659404631.0,,JUSTIN,williams,4,T41687781,True,3,8,1,0,0.0,,0
2021-12-18,9659404631.0,,JUSTIN,williams,1,F44851120,True,2,1,1,0,11.0,5.0,1
2023-05-20,9659404631.0,,justin,williams,2,Y17850916,True,0,8,0,1,,,0
2021-07-19,9659404631.0,,JUSTIN,williams,0,R43887106,True,9,11,0,1,,10.0,0
2024-03-26,9659404631.0,,,Williams,2,D49377316,True,0,7,0,1,,4.0,0
2022-04-21,9451861301.0,,LAURA,Martinez,3,B61748112,True,4,2,0,1,11.0,1.0,1
2024-07-10,9451861301.0,,laura,martinez,2,L49440003,False,10,10,1,1,,7.0,0
2023-07-25,9451861301.0,2022-03-12,laura,martinez,1,Z82082562,False,4,3,0,1,6.0,9.0,1
2021-11-30,9451861301.0,2022-03-12,laura,martinez,3,X04777860,False,2,11,0,1,4.0,7.0,0
2024-01-04,9451861301.0,,laura,Martinez,1,,True,9,1,0,0,0.0,16.0,1
2021-03-26,6035029859.0,,,Ward,3,X48076375,False,2,5,1,1,,8.0,1
2023-10-18,6035029859.0,,CAROL,Ward,2,L39476458,False,0,1,1,0,0.0,2.0,0
2022-04-18,6035029859.0,,CAROL,Ward,0,U92839854,True,1,7,0,0,,11.0,0
2024-02-18,6035029859.0,1992-07-12,carol,Ward,3,C94917916,False,2,4,0,1,0.0,1.0,1
2023-01-17,9201327072.0,,david,Anderson,1,B91389862,True,9,2,0,0,0.0,17.0,1
2023-08-10,9201327072.0,,DAVID,anderson,0,P86168588,True,6,8,0,2,,9.0,0
2023-07-18,9201327072.0,,david,anderson,0,W64105287,False,5,0,1,1,,2.0,0
2022-03-26,9201327072.0,,david,,3,K77796006,False,7,4,1,1,1.0,9.0,0
2024-01-07,6268936747.0,,thomas,hall,2,Z99888052,False,9,5,0,1,,7.0,1
2024-08-08,6268936747.0,,thomas,hall,3,X95851416,True,8,6,0,1,,19.0,0
2021-10-20,6268936747.0,,THOMAS,hall,2,U77179812,False,5,7,0,1,0.0,15.0,0
2024-08-11,6268936747.0,,thomas,Hall,3,X91752518,False,0,4,0,0,4.0,1.0,1
2021-06-25,6268936747.0,,THOMAS,Hall,1,B89613894,True,5,10,1,0,,4.0,0
2021-12-10,3087052828.0,,derrick,Hernandez,2,J69834648,True,4,11,1,1,0.0,2.0,1
2023-05-21,3087052828.0,,derrick,Hernandez,0,U79603660,True,1,7,1,0,11.0,1.0,1
2023-10-04,3087052828.0,,DERRICK,Hernandez,0,Y59130716,True,4,6,1,1,0.0,13.0,1
2022-06-19,3087052828.0,2011-05-07,derrick,Hernandez,0,V78347447,False,10,2,1,0,1.0,5.0,0
2024-09-07,7834749700.0,,natasha,smith,2,J33892915,True,7,3,0,1,0.0,5.0,0
2023-05-29,7834749700.0,2018-07-27,NATASHA,smith,2,J50763975,False,3,5,1,1,7.0,23.0,1
2024-07-29,7834749700.0,,NATASHA,smith,2,T64941356,False,3,8,0,1,0.0,7.0,1
2023-06-16,7834749700.0,2018-07-27,natasha,Smith,3,Z84092319,True,4,5,0,1,11.0,23.0,0
2024-02-24,8648577961.0,,GARY,Lee,0,J11384356,True,3,10,1,1,7.0,5.0,0
2023-05-26,8648577961.0,,gary,Lee,3,A25354558,False,10,0,1,0,,18.0,1
2023-05-25,8648577961.0,,gary,Lee,2,N84997147,False,1,3,1,1,3.0,14.0,0
2022-06-30,9716099665.0,,AMY,Lewis,0,M38590489,True,9,3,1,0,,8.0,1
2024-08-11,9716099665.0,,AMY,Lewis,1,Q40108197,True,5,3,0,0,0.0,,1
2022-08-01,9716099665.0,,amy,lewis,3,,True,5,8,1,2,1.0,17.0,0
2022-07-24,9716099665.0,,amy,lewis,0,I61004617,True,2,7,1,1,0.0,5.0,1
2021-12-04,9716099665.0,,,lewis,0,B79473834,False,10,9,2,1,14.0,16.0,0
2021-05-29,5840558156.0,,EMILY,soto,0,,True,6,8,1,1,,,1
2021-03-13,5840558156.0,2021-04-25,EMILY,soto,0,U53407324,True,1,7,0,1,0.0,17.0,0
2021-08-15,5840558156.0,2021-04-25,,Soto,3,F76924414,False,3,8,0,0,0.0,18.0,0
2024-09-21,5840558156.0,,EMILY,,1,A06784090,False,7,6,1,1,9.0,15.0,1
2024-05-21,7263575197.0,,john,Klein,0,H87025539,False,1,4,0,1,0.0,11.0,1
2024-10-03,7263575197.0,,john,klein,4,W89319326,True,6,8,1,1,10.0,,0
2021-05-16,7263575197.0,,JOHN,klein,2,B13403677,True,8,1,0,1,3.0,8.0,0
2023-07-28,7263575197.0,,JOHN,Klein,0,T39879638,False,5,7,1,0,,10.0,1
2023-11-30,677624507.0,,JASMINE,hobbs,3,Q05545211,True,3,1,0,1,,18.0,1
2023-02-05,677624507.0,2005-06-27,JASMINE,Hobbs,1,Y96040462,False,4,10,0,1,,19.0,0
2022-09-04,677624507.0,2005-06-27,JASMINE,Hobbs,3,D80815820,False,8,7,0,1,,9.0,1
2022-04-15,677624507.0,,jasmine,Hobbs,2,A50706767,True,4,5,2,2,9.0,6.0,1
2024-02-24,677624507.0,,JASMINE,Hobbs,2,D31383969,False,6,9,1,0,,19.0,1
2024-03-27,1578518285.0,,JULIE,Phillips,2,J71343042,False,1,0,1,0,0.0,7.0,0
2021-12-08,1578518285.0,2021-06-25,julie,Phillips,2,N28039075,True,8,7,1,1,9.0,16.0,1
2024-09-24,1578518285.0,,julie,Phillips,0,A38134561,True,6,2,0,1,0.0,22.0,1
2021-03-05,1578518285.0,,julie,Phillips,3,I75883853,True,9,3,1,1,,7.0,1
2023-08-28,Unknown,,SHERYL,Graham,3,B26078066,True,8,3,1,1,0.0,7.0,0
2023-06-20,8501775200.0,2016-09-14,SHERYL,graham,3,Z05435881,True,4,10,0,0,1.0,9.0,1
2024-07-29,8501775200.0,2016-09-14,sheryl,Graham,4,Q00043074,True,4,1,1,0,,7.0,0
2021-12-27,9440840461.0,,charlotte,edwards,3,Y14605287,False,9,0,1,1,11.0,23.0,1
2022-09-09,9440840461.0,2000-12-01,charlotte,edwards,3,P94769034,True,1,2,0,1,14.0,8.0,1
2023-08-14,9440840461.0,2000-12-01,charlotte,Edwards,1,S06559101,True,7,9,1,1,3.0,17.0,0
2024-07-07,Unknown,2012-09-23,RYAN,Barrett,0,V83636800,True,7,3,0,0,9.0,7.0,0
2021-05-30,15065545.0,2012-09-23,ryan,Barrett,3,W83381670,False,0,6,1,0,12.0,17.0,1
2021-10-27,15065545.0,,RYAN,barrett,0,,False,7,5,1,0,,18.0,1
2023-01-28,15065545.0,2012-09-23,ryan,barrett,1,V30113397,True,3,10,1,1,1.0,11.0,0
2021-10-01,15065545.0,2012-09-23,ryan,Barrett,4,R44318222,False,5,1,0,1,0.0,20.0,0
2022-10-24,3891875688.0,,douglas,Long,1,V04458321,False,5,0,1,1,1.0,9.0,1
2022-01-03,3891875688.0,2019-05-26,DOUGLAS,Long,0,F90317493,False,2,9,1,1,0.0,4.0,1
2021-11-08,3891875688.0,,douglas,long,1,K69280471,True,2,5,1,1,0.0,2.0,0
2021-12-19,3891875688.0,,DOUGLAS,long,0,C71686485,True,2,1,0,0,,5.0,0
2024-03-04,3891875688.0,2019-05-26,,Long,1,H95287744,False,8,5,2,0,8.0,19.0,1
2024-04-18,2586474566.0,,TIMOTHY,salinas,3,X47911147,True,3,7,1,1,,16.0,1
2021-07-04,2586474566.0,2004-11-25,timothy,Salinas,4,O55794610,True,4,2,0,0,9.0,8.0,1
2021-12-17,2586474566.0,2004-11-25,TIMOTHY,salinas,0,S53741227,False,8,3,0,0,4.0,8.0,1
2022-02-16,3243617636.0,,TIM,Rodriguez,1,F22659944,False,4,0,2,2,0.0,8.0,1
2024-08-24,3243617636.0,,TIM,rodriguez,3,S26640197,True,3,5,0,1,0.0,2.0,1
2023-09-13,3243617636.0,,TIM,rodriguez,3,K61760176,True,3,1,0,1,10.0,5.0,0
2024-07-06,3243617636.0,,,Rodriguez,0,R79347286,False,8,1,0,0,13.0,8.0,1
2021-11-28,3243617636.0,,TIM,rodriguez,2,,False,3,0,1,1,0.0,2.0,1
2022-08-13,3243617636.0,,TIM,rodriguez,1,X31735743,False,8,3,0,1,10.0,20.0,1
2024-05-22,Unknown,,TIM,rodriguez,0,O30357485,False,11,9,2,1,3.0,6.0,0
2024-04-06,3243617636.0,,TIM,rodriguez,3,G11547669,True,2,8,2,0,10.0,7.0,1
2024-10-05,3243617636.0,1989-08-12,TIM,rodriguez,2,R10204773,False,9,0,1,1,9.0,7.0,1
2023-09-23,3243617636.0,,tim,rodriguez,4,W61721005,False,8,1,0,0,0.0,5.0,1
2024-04-19,6085091877.0,,nathan,sherman,2,G50323839,False,8,5,0,0,,2.0,1
2021-03-23,6085091877.0,1999-11-27,NATHAN,Sherman,4,,True,8,6,0,1,9.0,5.0,1
2022-08-26,6085091877.0,1999-11-27,nathan,sherman,3,X28778466,False,11,0,1,1,,4.0,0
2022-02-23,6085091877.0,,nathan,sherman,4,D19247196,False,6,8,1,1,4.0,13.0,0
2023-04-11,6085091877.0,,NATHAN,sherman,3,V54333772,False,6,9,0,1,0.0,19.0,0
2024-02-12,5547380985.0,,LAURA,Taylor,1,M30865259,True,11,8,1,1,4.0,12.0,0
2023-08-16,5547380985.0,,laura,,2,A36088772,False,10,11,0,1,3.0,7.0,0
2022-04-08,5547380985.0,,LAURA,Taylor,2,V48271815,True,0,10,0,1,2.0,16.0,1
2022-02-05,5547380985.0,2022-11-08,LAURA,taylor,2,V20970362,False,4,0,1,0,4.0,1.0,0
2023-10-22,5547380985.0,,laura,taylor,0,O15239110,False,8,0,2,0,0.0,8.0,1
2021-04-16,2148297492.0,2021-08-09,courtney,marquez,2,K49851994,True,8,2,0,0,,8.0,0
2021-06-13,2148297492.0,,courtney,Marquez,3,N91147746,True,3,4,1,1,,18.0,1
2023-02-22,2148297492.0,,courtney,Marquez,2,E59259448,False,5,4,1,0,0.0,,0
2021-06-05,2148297492.0,,COURTNEY,marquez,0,E46412296,True,11,3,1,0,,2.0,0
2022-09-01,2148297492.0,,COURTNEY,marquez,3,Q34516033,False,8,1,1,2,0.0,6.0,1
2023-04-18,7662077922.0,,BARBARA,davis,0,,False,5,1,0,0,9.0,4.0,0
2023-02-04,7662077922.0,,BARBARA,davis,2,M34519600,False,7,6,1,0,8.0,4.0,1
2021-01-15,7662077922.0,,BARBARA,Davis,2,H70685465,False,9,1,0,1,0.0,17.0,1
2022-12-27,4224731035.0,2001-04-17,SCOTT,Marsh,0,B30698227,False,0,7,1,0,0.0,19.0,0
2021-11-19,4224731035.0,,scott,Marsh,2,E03255862,False,9,4,1,1,0.0,4.0,1
2021-01-11,4224731035.0,,scott,marsh,2,O80522989,False,6,9,0,0,10.0,8.0,1
2023-02-14,1283163728.0,,,Bolton,3,S35312675,True,0,11,0,0,,,0
2023-05-12,Unknown,1999-10-03,DESTINY,bolton,0,C54287390,False,0,1,0,1,7.0,4.0,1
2023-05-12,1283163728.0,,DESTINY,Bolton,4,N93719105,False,2,10,1,2,0.0,3.0,1
2021-07-21,7866553675.0,,JAMES,white,1,W93961502,False,7,1,1,1,0.0,5.0,0
2023-01-08,7866553675.0,,james,white,2,B38313220,True,1,4,1,0,7.0,9.0,0
2022-06-10,7866553675.0,,james,White,1,R23943872,True,0,9,0,1,9.0,13.0,1
2022-03-16,7866553675.0,,james,White,1,S18437644,False,2,0,1,0,0.0,4.0,0
2021-03-01,7866553675.0,,JAMES,white,0,R80751927,True,2,0,1,0,0.0,16.0,0
2023-05-22,619459578.0,,ROGER,martin,1,W28180426,False,6,5,0,1,7.0,12.0,1
2024-07-11,619459578.0,1990-03-01,ROGER,martin,1,L86509668,False,5,11,2,1,0.0,22.0,0
2021-09-02,619459578.0,1990-03-01,ROGER,martin,1,B23782104,True,7,2,1,1,9.0,7.0,0
2022-08-28,3101575992.0,,JACOB,atkins,1,R97540216,True,4,3,2,1,,14.0,0
2023-10-07,3101575992.0,2010-08-06,JACOB,atkins,1,M53805868,False,9,8,0,0,,21.0,0
2023-05-08,3101575992.0,,JACOB,Atkins,0,O91139364,False,1,0,0,1,4.0,7.0,0
2024-09-16,Unknown,2022-03-30,CHRISTOPHER,king,1,D59608677,False,5,4,1,1,0.0,4.0,0
2022-08-01,5911479700.0,,christopher,king,0,J19423661,True,5,3,0,0,,13.0,0
2024-10-06,5911479700.0,2022-03-30,CHRISTOPHER,king,2,,True,7,5,1,0,11.0,10.0,1
2024-01-13,5563577859.0,2014-01-31,JULIE,Mcclain,0,R68408176,False,3,4,0,1,9.0,4.0,0
2021-07-23,5563577859.0,,JULIE,mcclain,1,X04938629,False,8,1,1,1,10.0,8.0,0
2021-05-23,Unknown,,julie,Mcclain,1,C43978481,True,3,5,1,1,1.0,8.0,0
2024-01-08,5563577859.0,,JULIE,Mcclain,4,Q03355153,False,7,8,0,1,0.0,15.0,1
2022-02-09,5563577859.0,2014-01-31,julie,mcclain,2,D49248427,False,5,6,1,0,,12.0,1
2022-11-18,2998145296.0,,TERRI,Price,4,Z06977710,False,7,11,2,0,0.0,1.0,0
2022-10-31,2998145296.0,,TERRI,price,2,,False,9,4,1,1,0.0,7.0,1
2022-06-11,2998145296.0,1989-09-14,terri,Price,1,O87933077,False,8,10,0,0,0.0,15.0,0
2024-04-17,2998145296.0,,terri,price,3,K86450583,True,1,8,1,1,,10.0,0
2021-04-22,2998145296.0,1989-09-14,terri,price,1,,False,6,2,0,2,0.0,6.0,1
2021-10-19,2998145296.0,1989-09-14,terri,Price,4,U61680655,False,1,10,1,1,10.0,16.0,1
2023-07-12,2998145296.0,1989-09-14,terri,Price,0,K99325137,True,7,3,0,0,3.0,16.0,0
2021-02-04,2998145296.0,,TERRI,price,1,A46308770,True,9,7,0,1,3.0,21.0,1
2022-05-02,2998145296.0,1989-09-14,TERRI,price,1,P11993853,False,8,2,2,2,,14.0,1
2024-07-16,2998145296.0,,terri,Price,0,H27885928,False,0,2,1,0,4.0,22.0,0
2022-05-01,9912906339.0,,barbara,elliott,3,H07872180,False,9,1,0,1,0.0,18.0,1
2023-04-17,9912906339.0,,BARBARA,elliott,4,I40122240,True,9,3,1,0,6.0,17.0,1
2024-04-03,9912906339.0,1993-08-11,BARBARA,Elliott,0,Y53810218,True,4,5,1,1,,20.0,0
2021-08-02,2281095803.0,,JEFFREY,nelson,2,X74002402,True,7,8,1,0,,10.0,1
2021-07-29,2281095803.0,2003-01-31,JEFFREY,Nelson,3,K54900425,True,3,0,1,1,,4.0,1
2024-01-14,2281095803.0,,jeffrey,nelson,3,R32291412,True,2,1,1,1,,3.0,1
2022-09-19,7591468302.0,,cameron,Huerta,2,K87673237,True,4,0,1,1,13.0,14.0,0
2022-04-19,7591468302.0,,cameron,Huerta,2,N09253394,True,9,0,1,1,0.0,10.0,0
2021-11-08,7591468302.0,,cameron,huerta,1,Z73396476,False,9,7,1,0,1.0,15.0,1
2022-07-20,4470636162.0,2011-01-21,kim,Mcgrath,4,J51742530,True,11,5,1,0,10.0,6.0,0
2022-11-25,4470636162.0,,kim,Mcgrath,1,O80576957,True,10,0,1,1,11.0,4.0,0
2023-06-04,4470636162.0,,kim,mcgrath,4,U35434359,True,7,1,0,1,,1.0,0
2023-10-17,4470636162.0,2011-01-21,KIM,Mcgrath,3,K23927453,False,5,6,0,1,4.0,22.0,0
2023-07-29,4470636162.0,,kim,Mcgrath,3,,True,6,0,1,0,2.0,6.0,1
2021-07-03,5098286338.0,,nicole,Wright,3,W17822973,False,3,4,0,0,4.0,,1
2022-09-12,5098286338.0,1989-11-11,nicole,Wright,2,A68439323,False,8,1,0,0,9.0,9.0,1
2021-12-22,5098286338.0,1989-11-11,NICOLE,wright,0,V16828495,True,1,4,1,0,7.0,9.0,0
2021-07-28,5098286338.0,1989-11-11,nicole,Wright,3,A67019815,True,3,6,2,1,1.0,19.0,0
2024-04-04,7766542238.0,,KEITH,jimenez,3,A85051067,True,9,2,1,0,4.0,10.0,1
2024-08-19,7766542238.0,,keith,jimenez,3,G60743356,False,9,0,0,0,,21.0,0
2024-04-14,7766542238.0,,keith,jimenez,2,A49124697,True,6,2,1,1,6.0,1.0,1
2022-01-08,152493276.0,,MARIA,davis,3,,False,0,2,0,0,0.0,17.0,1
2022-06-07,152493276.0,,MARIA,Davis,1,Y80290957,False,4,3,0,1,,17.0,0
2023-01-11,152493276.0,,MARIA,davis,0,G23029018,True,7,6,1,0,0.0,2.0,0
2021-10-08,Unknown,1988-05-19,cheryl,Robinson,0,,False,8,2,1,0,9.0,14.0,1
2022-11-29,Unknown,1988-05-19,CHERYL,robinson,4,Z09849024,True,1,11,1,1,2.0,10.0,0
2024-01-11,1333368643.0,,cheryl,robinson,3,T01943523,True,3,11,1,0,,,0
2023-08-29,1333368643.0,,cheryl,robinson,1,,False,5,4,0,1,11.0,18.0,0
2024-04-04,3724331550.0,2017-05-25,alexander,elliott,2,J14395508,False,1,8,1,0,0.0,10.0,0
2023-11-28,3724331550.0,,alexander,Elliott,4,W74426504,False,6,0,0,0,3.0,4.0,1
2024-05-02,3724331550.0,2017-05-25,alexander,elliott,2,T03205026,True,7,5,0,1,,17.0,0
2022-10-27,2333755554.0,,KAREN,johnson,1,E49274320,False,0,7,0,1,,23.0,0
2021-02-08,2333755554.0,,KAREN,johnson,2,W29139708,False,6,2,0,0,,7.0,0
2023-12-09,Unknown,2014-02-02,karen,Johnson,1,M63074395,False,0,10,0,1,0.0,9.0,1
2023-03-29,2333755554.0,,KAREN,johnson,2,K97647181,True,6,8,1,0,,8.0,0
2022-02-15,9092860641.0,,lindsey,Ortiz,0,Q53648890,True,5,6,2,0,3.0,2.0,1
2022-08-01,9092860641.0,1995-05-15,lindsey,Ortiz,0,Z86107870,True,5,6,1,0,1.0,5.0,1
2023-02-08,9092860641.0,,LINDSEY,ortiz,1,S82325154,True,1,6,0,0,3.0,16.0,0
2023-10-13,9092860641.0,1995-05-15,LINDSEY,Ortiz,1,B90935061,False,4,6,1,0,3.0,18.0,0
2023-04-09,9092860641.0,1995-05-15,,ortiz,3,S84212522,False,7,6,1,1,2.0,2.0,1
2023-08-07,2871854617.0,,alexander,Johnson,2,P65925568,False,6,4,1,1,,23.0,1
2023-02-08,2871854617.0,1997-11-09,alexander,johnson,4,X23443792,True,3,1,1,0,,1.0,1
